uuid,activation_date,total_cost,product_name,customer_gender,long,lat,country,follow_on_cost,downpmt_cost,contract_days,follow_on_days,receivable_per_day,organization,exchange_rate,adm2
d8e9ff6c,2023-03-17,10964.91228,SunClassic,Female,37.618,-0.624,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,EMBU
d8edfeca,2024-09-30,16447.36842,SunClassic + Radio,Female,37.578,0.001,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MERU
d8ee2524,2022-08-21,10964.91228,SunClassic,Female,39.325,-0.279,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
d8ee82b2,2023-02-28,21929.82456,SunExtra + Radio,Female,39.177,1.121,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
d8f05a84,2023-10-24,10964.91228,SunClassic,Female,40.105,0.557,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
d8f0e494,2023-11-22,21929.82456,SunExtra + Radio,Male,38.934,-0.326,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
d8f178d9,2024-09-30,10964.91228,SunCookstove,Female,37.423,1.053,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
d8f3a218,2023-11-18,21929.82456,SunExtra + Radio,Female,39.791,-1.415,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
d8f6c735,2024-07-30,16447.36842,SunClassic + Radio,Female,36.26,3.237,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d8fa5f22,2023-10-29,10964.91228,SunClassic,Male,35.654,-1.432,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
d8fe0991,2024-09-21,10964.91228,SunClassic,Male,37.301,1.638,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
d8fecd95,2024-01-06,102880.6584,SunSuper TV,Female,8.398,8.238,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Nasarawa
d8ff1afc,2024-03-01,10964.91228,SunClassic,Female,40.527,-0.246,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d9007165,2022-12-29,61728.39506,SunClassic + Radio,Male,10.897,7.556,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Taraba
d901c43a,2023-01-02,16447.36842,SunClassic + Radio,Female,36.709,-0.525,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NYERI
d901f203,2024-01-05,10964.91228,SunClassic,Male,40.108,-0.092,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d9023022,2023-01-12,10964.91228,SunClassic,Female,35.434,3.285,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d902fd1f,2023-06-13,41152.26337,SunClassic,Male,7.796,10.963,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kaduna
d90ac669,2023-12-18,16447.36842,SunClassic + Radio,Female,39.595,3.229,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d90ccf6a,2023-02-28,21929.82456,SunExtra + Radio,Male,40.115,2.582,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
d90cf9c5,2024-02-15,109649.1228,SunPump,Male,38.248,-0.922,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,KITUI
d90ee66b,2023-11-25,10964.91228,SunClassic,Female,38.956,0.467,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d9106214,2024-02-02,16447.36842,SunClassic + Radio,Male,36.074,2.222,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
d9127c7b,2022-07-18,16447.36842,SunClassic + Radio,Male,40.397,2.913,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d913c42c,2023-10-30,10964.91228,SunClassic,Female,35.788,1.929,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d914986b,2023-05-11,10964.91228,SunClassic,Female,39.405,-0.017,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d917e4f8,2022-08-19,27412.2807,SunSuper TV,Male,39.886,-0.646,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,GARISSA
d9187661,2024-09-22,102880.6584,SunSuper TV,Male,6.423,10.19,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
d91ad284,2022-01-08,21929.82456,SunExtra + Radio,Female,38.764,-0.184,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
d91ae742,2024-10-08,10964.91228,SunClassic,Female,39.584,2.894,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
d91db79b,2023-02-04,16447.36842,SunClassic + Radio,Female,37.181,2.603,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d91df4d2,2023-08-01,21929.82456,SunExtra + Radio,Female,39.394,2.033,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
d920f6ed,2024-09-23,16447.36842,SunClassic + Radio,Female,37.67,-0.377,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,THARAKA-NITHI
d921ea13,2023-12-04,10964.91228,SunClassic,Male,38.866,0.834,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
d9224623,2023-03-21,16447.36842,SunClassic + Radio,Female,39.637,2.593,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d926ff15,2022-08-09,10964.91228,SunClassic,Male,37.719,-0.548,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,EMBU
d92a0f5e,2023-09-20,411522.6337,SunPump,Female,9.051,9.577,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Plateau
d92b9554,2024-03-18,10964.91228,SunClassic,Female,35.97,-0.693,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
d92da1cc,2024-09-01,10964.91228,SunClassic,Male,39.109,2.196,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
d92ec40b,2023-10-28,41152.26337,SunClassic,Female,10.617,11.951,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Bauchi
d92f49bb,2021-08-31,102880.6584,SunSuper TV,Male,6.078,10.158,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
d931d58f,2023-12-19,10964.91228,SunClassic,Female,36.904,1.159,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
d93264b3,2023-08-06,16447.36842,SunClassic + Radio,Female,36.278,1.969,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
d9337f8a,2024-07-25,10964.91228,SunCookstove,Male,36.924,2.525,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d936b8dd,2024-07-14,10964.91228,SunClassic,Female,38.687,-0.788,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
d93876aa,2024-05-05,10964.91228,SunCookstove,Female,37.903,2.705,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d93b58db,2022-01-17,10964.91228,SunCookstove,Male,40.413,2.007,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
d93d7d3e,2021-10-16,10964.91228,SunCookstove,Female,36.941,0.286,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
d93dac95,2024-10-20,10964.91228,SunClassic,Male,35.604,1.506,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
d93ec82b,2021-03-26,10964.91228,SunClassic,Male,39.341,-0.514,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
d94562e9,2023-03-06,16447.36842,SunClassic + Radio,Male,39.18,1.407,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
d947fe52,2024-10-08,82304.52675,SunExtra + Radio,Male,9.014,9.555,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Plateau
d948af15,2023-07-28,61728.39506,SunClassic + Radio,Female,6.265,10.696,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kaduna
d94911d3,2024-05-26,16447.36842,SunClassic + Radio,Male,37.828,-0.74,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,EMBU
d94b8a64,2023-10-13,10964.91228,SunClassic,Male,37.724,-0.066,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MERU
d94db560,2023-05-06,16447.36842,SunClassic + Radio,Female,39.951,-1.108,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
d94e70a7,2023-12-14,102880.6584,SunSuper TV,Male,11.273,7.638,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Taraba
d951a34b,2021-11-21,21929.82456,SunExtra + Radio,Female,39.595,0.545,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
d9522e9c,2024-02-14,16447.36842,SunClassic + Radio,Male,36.905,2.923,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d954872b,2023-12-04,10964.91228,SunClassic,Female,36.259,1.101,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d955c398,2022-11-02,10964.91228,SunClassic,Male,36.599,3.022,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d95aa31d,2022-06-18,21929.82456,SunExtra + Radio,Female,36.018,-0.388,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NAKURU
d95d0944,2023-10-04,16447.36842,SunClassic + Radio,Male,37.984,-1.476,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
d95dcf7b,2022-04-11,10964.91228,SunClassic,Male,35.278,1.995,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
d95eddc5,2023-12-21,41152.26337,SunClassic,Male,9.647,9.425,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Plateau
d95f17dc,2023-07-07,109649.1228,SunPump,Female,39.792,2.202,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
d95fdb96,2023-07-17,16447.36842,SunClassic + Radio,Female,36.98,2.826,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d96765ab,2021-10-25,102880.6584,SunSuper TV,Male,6.116,8.534,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kwara
d9689314,2022-12-05,10964.91228,SunClassic,Male,35.423,1.897,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d96897cf,2024-02-01,16447.36842,SunClassic + Radio,Female,35.699,-1.566,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
d968b069,2024-04-17,16447.36842,SunClassic + Radio,Female,38.389,2.937,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d969bb81,2022-06-19,10964.91228,SunCookstove,Female,35.926,2.62,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d96b007b,2024-04-01,109649.1228,SunPump,Female,36.66,1.808,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,SAMBURU
d975c2d9,2023-01-27,102880.6584,SunSuper TV,Male,9.401,8.525,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Plateau
d983b340,2024-01-01,10964.91228,SunCookstove,Male,39.496,0.094,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d9848a88,2024-06-25,10964.91228,SunClassic,Female,37.426,2.612,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d98986b8,2022-10-11,10964.91228,SunClassic,Male,37.361,-1.55,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MAKUENI
d98d03d3,2022-05-03,411522.6337,SunPump,Male,11.427,9.643,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Gombe
d99213ee,2024-07-06,102880.6584,SunSuper TV,Male,8.704,9.347,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Plateau
d99216df,2023-12-23,10964.91228,SunClassic,Male,39.465,3.28,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
d9950be1,2022-06-13,82304.52675,SunExtra + Radio,Female,9.156,11.357,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kano
d99a06b7,2023-10-02,10964.91228,SunClassic,Female,39.509,-1.245,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
d99bd630,2023-12-13,41152.26337,SunClassic,Female,4.599,8.689,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kwara
d99de72a,2024-05-21,102880.6584,SunSuper TV,Male,5.388,10.846,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
d99ea591,2024-07-11,109649.1228,SunPump,Male,40.365,0.148,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,GARISSA
d9a63ac6,2023-09-27,61728.39506,SunClassic + Radio,Female,9.348,10.543,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
d9ab4eec,2024-05-18,16447.36842,SunClassic + Radio,Male,35.875,0.558,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,BARINGO
d9ad54f8,2022-01-20,16447.36842,SunClassic + Radio,Male,40.522,1.35,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d9b22bd9,2024-08-05,21929.82456,SunExtra + Radio,Female,38.698,1.98,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
d9b37e01,2021-07-30,82304.52675,SunExtra + Radio,Female,7.278,7.633,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kogi
d9b3a5e3,2021-09-28,61728.39506,SunClassic + Radio,Female,8.957,8.661,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Plateau
d9b48d0d,2022-11-28,16447.36842,SunClassic + Radio,Male,38.508,-0.319,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
d9b5bc1d,2021-05-08,10964.91228,SunClassic,Female,36.237,1.166,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
d9b833d6,2024-03-28,16447.36842,SunClassic + Radio,Female,36.957,-0.566,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NYERI
d9b925be,2023-04-15,21929.82456,SunExtra + Radio,Male,38.339,0.85,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
d9bf54ff,2023-04-01,41152.26337,SunCookstove,Female,6.91,10.483,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
d9c0da64,2023-06-12,16447.36842,SunClassic + Radio,Male,36.188,3.191,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
d9c34f2a,2024-08-29,10964.91228,SunClassic,Female,36.192,0.491,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
d9c5d361,2024-08-26,10964.91228,SunClassic,Female,36.858,0.604,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
d9c707b4,2024-06-26,10964.91228,SunClassic,Female,37.29,2.36,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d9c72647,2022-10-21,21929.82456,SunExtra + Radio,Male,36.076,2.134,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
d9cadb24,2023-10-04,16447.36842,SunClassic + Radio,Female,40.3,2.114,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d9cb0798,2024-10-01,10964.91228,SunCookstove,Female,37.465,1.831,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
d9cbddca,2024-10-21,10964.91228,SunClassic,Male,38.459,0.447,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
d9cc1f50,2024-03-20,16447.36842,SunClassic + Radio,Female,39.238,1.684,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
d9cdfb95,2024-05-20,10964.91228,SunClassic,Male,38.415,1.242,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
d9d0052f,2022-05-12,10964.91228,SunClassic,Female,37.959,0.719,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
d9d2c1e0,2024-10-26,16447.36842,SunClassic + Radio,Female,36.619,2.095,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
d9d37071,2021-03-05,16447.36842,SunClassic + Radio,Female,39.498,2.389,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
d9d3ac34,2022-05-21,10964.91228,SunClassic,Male,40.149,-0.674,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
d9d481fd,2022-05-10,102880.6584,SunSuper TV,Female,9.723,11.481,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Jigawa
d9d7ca08,2023-08-29,41152.26337,SunClassic,Male,10.394,7.843,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Taraba
d9d838fd,2024-10-16,16447.36842,SunClassic + Radio,Male,39.371,1.584,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
d9dab76a,2022-07-27,10964.91228,SunClassic,Female,39.34,0.983,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
d9dbcf06,2024-09-23,109649.1228,SunPump,Male,37.793,0.439,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MERU
d9dd870c,2024-08-02,21929.82456,SunExtra + Radio,Female,39.774,3.064,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
d9deb587,2022-04-19,411522.6337,SunPump,Male,11.25,11.777,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Yobe
d9e0e621,2022-10-16,10964.91228,SunClassic,Male,38.06,-0.981,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
d9e378d2,2022-03-10,10964.91228,SunClassic,Female,39.595,-0.59,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
d9e539a6,2023-12-19,16447.36842,SunClassic + Radio,Male,37.313,0.204,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,LAIKIPIA
d9f51524,2023-09-10,10964.91228,SunClassic,Female,36.665,0.784,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
d9f6ee72,2021-10-25,102880.6584,SunSuper TV,Female,4.427,10.592,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
d9fb931b,2023-04-15,10964.91228,SunClassic,Male,35.492,1.9,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
da013188,2021-08-22,41152.26337,SunCookstove,Female,4.593,8.154,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kwara
da04f2ca,2023-03-30,21929.82456,SunExtra + Radio,Male,35.966,1.111,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,BARINGO
da0eaff6,2024-10-04,82304.52675,SunExtra + Radio,Female,8.81,11.42,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kano
da19c843,2023-11-05,16447.36842,SunClassic + Radio,Male,40.004,-0.328,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
da1acc52,2023-04-01,41152.26337,SunClassic,Male,6.483,10.547,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
da24554b,2024-07-25,21929.82456,SunExtra + Radio,Female,38.266,0.156,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MERU
da252ef1,2024-04-28,10964.91228,SunClassic,Female,35.867,-0.637,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
da26e8cc,2023-10-09,41152.26337,SunCookstove,Female,10.105,11.729,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Bauchi
da2a831a,2023-10-07,16447.36842,SunClassic + Radio,Male,36.763,2.953,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
da2be08a,2023-02-06,16447.36842,SunClassic + Radio,Male,38.426,1.499,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
da2c0e93,2024-08-10,10964.91228,SunClassic,Female,35.784,-1.392,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
da2d2837,2024-08-14,10964.91228,SunClassic,Female,37.209,-0.555,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KIRINYAGA
da33b6d8,2024-09-23,10964.91228,SunCookstove,Male,35.577,1.357,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
da357b9c,2024-08-09,10964.91228,SunClassic,Male,35.482,0.384,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,UASIN GISHU
da38f9ac,2022-05-24,16447.36842,SunClassic + Radio,Male,36.02,1.772,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
da3ae83c,2022-03-16,10964.91228,SunClassic,Male,36.307,-0.155,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYANDARUA
da3e1975,2024-07-06,10964.91228,SunClassic,Male,35.803,0.532,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
da432d67,2021-02-04,10964.91228,SunClassic,Male,35.255,-0.523,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BOMET
da43faa4,2024-06-09,10964.91228,SunCookstove,Male,36.49,2.634,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
da4aad38,2024-03-15,411522.6337,SunPump,Male,11.043,9.399,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Taraba
da4aff1f,2023-08-04,21929.82456,SunExtra + Radio,Female,39.985,-1.434,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
da4b7cb3,2024-04-24,41152.26337,SunClassic,Female,10.995,11.778,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Yobe
da4ed766,2023-05-25,21929.82456,SunExtra + Radio,Female,38.142,2.226,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
da5425a3,2024-10-16,16447.36842,SunClassic + Radio,Female,37.129,-0.758,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MURANG'A
da57d25d,2021-05-10,10964.91228,SunCookstove,Female,36.572,-0.723,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYANDARUA
da637655,2023-01-04,41152.26337,SunCookstove,Male,7.234,9.588,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
da662263,2024-08-29,10964.91228,SunClassic,Male,39.121,0.192,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
